################################################################################
#
# Includes account 89 (Project=LWAradio)
# Generated on Fri Dec 13 11:51:32 2013.
# Reporting account activity from -Infinity to Now.
#
################################################################################

Beginning Balance:                 0.00
------------------ --------------------
Total Credits:                     0.00
Total Debits:                -784171.40
------------------ --------------------
Ending Balance:              3215828.60

Warning: A discrepancy of         -14400000000 credits was detected
UsageRecord Charge 27007    LWAradio ilikeit torque   -368.38 2013-09-21 16:49:25 
UsageRecord Charge 27002    LWAradio ilikeit torque   -387.87 2013-09-21 16:56:14 
UsageRecord Charge 27003    LWAradio ilikeit torque   -405.96 2013-09-21 17:10:07 
UsageRecord Charge 27004    LWAradio ilikeit torque   -424.53 2013-09-21 17:24:02 
UsageRecord Charge 27009    LWAradio ilikeit torque   -392.27 2013-09-21 17:39:04 
UsageRecord Charge 27005    LWAradio ilikeit torque   -450.44 2013-09-21 17:43:28 
UsageRecord Charge 27008    LWAradio ilikeit torque   -410.29 2013-09-21 17:46:29 
UsageRecord Charge 27010    LWAradio ilikeit torque   -396.44 2013-09-21 17:54:45 
UsageRecord Charge 27011    LWAradio ilikeit torque   -362.20 2013-09-21 18:40:16 
UsageRecord Charge 27012    LWAradio ilikeit torque   -372.96 2013-09-21 19:01:23 
UsageRecord Charge 27013    LWAradio ilikeit torque   -383.58 2013-09-21 21:37:30 
UsageRecord Charge 27014    LWAradio ilikeit torque   -386.93 2013-09-21 21:46:43 
UsageRecord Charge 27015    LWAradio ilikeit torque   -383.60 2013-09-21 21:58:04 
UsageRecord Charge 27019    LWAradio ilikeit torque   -341.96 2013-09-21 22:03:07 
UsageRecord Charge 27018    LWAradio ilikeit torque   -360.42 2013-09-21 22:13:53 
UsageRecord Charge 27016    LWAradio ilikeit torque   -399.07 2013-09-21 22:23:36 
UsageRecord Charge 27017    LWAradio ilikeit torque   -397.82 2013-09-21 22:37:35 
UsageRecord Charge 27020    LWAradio ilikeit torque   -417.22 2013-09-21 23:08:07 
UsageRecord Charge 27022    LWAradio ilikeit torque   -352.33 2013-09-21 23:26:09 
UsageRecord Charge 27021    LWAradio ilikeit torque   -408.40 2013-09-21 23:46:52 
UsageRecord Charge 27027    LWAradio ilikeit torque   -354.44 2013-09-22 02:29:02 
UsageRecord Charge 27023    LWAradio ilikeit torque   -393.09 2013-09-22 02:32:35 
UsageRecord Charge 27028    LWAradio ilikeit torque   -349.18 2013-09-22 02:36:09 
UsageRecord Charge 27025    LWAradio ilikeit torque   -398.64 2013-09-22 02:45:53 
UsageRecord Charge 27026    LWAradio ilikeit torque   -429.38 2013-09-22 03:20:36 
UsageRecord Charge 27029    LWAradio ilikeit torque   -403.00 2013-09-22 03:26:16 
UsageRecord Charge 27030    LWAradio ilikeit torque   -407.60 2013-09-22 03:43:39 
UsageRecord Charge 27031    LWAradio ilikeit torque   -367.38 2013-09-22 03:43:43 
UsageRecord Charge 27041    LWAradio ilikeit torque     -0.09 2013-09-22 03:43:53 
UsageRecord Charge 27042    LWAradio ilikeit torque     -0.13 2013-09-22 03:44:24 
UsageRecord Charge 27032    LWAradio ilikeit torque   -405.80 2013-09-22 04:30:34 
UsageRecord Charge 27033    LWAradio ilikeit torque   -422.47 2013-09-22 05:04:14 
UsageRecord Charge 27043    LWAradio ilikeit torque   -353.98 2013-09-22 08:10:11 
UsageRecord Charge 27044    LWAradio ilikeit torque   -366.42 2013-09-22 09:05:44 
UsageRecord Charge 27045    LWAradio ilikeit torque   -440.53 2013-09-22 10:34:49 
UsageRecord Charge 27034    LWAradio ilikeit torque   -800.78 2013-09-22 12:29:38 
UsageRecord Charge 27035    LWAradio ilikeit torque   -800.53 2013-09-22 12:33:01 
UsageRecord Charge 27036    LWAradio ilikeit torque   -800.87 2013-09-22 12:36:49 
UsageRecord Charge 27037    LWAradio ilikeit torque   -800.20 2013-09-22 12:46:04 
UsageRecord Charge 27046    LWAradio ilikeit torque   -411.42 2013-09-22 13:19:13 
UsageRecord Charge 27038    LWAradio ilikeit torque   -800.78 2013-09-22 13:21:14 
UsageRecord Charge 27039    LWAradio ilikeit torque   -801.78 2013-09-22 13:27:39 
UsageRecord Charge 27047    LWAradio ilikeit torque   -364.98 2013-09-22 13:39:58 
UsageRecord Charge 27040    LWAradio ilikeit torque   -801.20 2013-09-22 13:44:34 
UsageRecord Charge 27048    LWAradio ilikeit torque   -365.24 2013-09-22 15:09:00 
UsageRecord Charge 27052    LWAradio ilikeit torque   -366.24 2013-09-22 17:21:15 
UsageRecord Charge 27049    LWAradio ilikeit torque   -391.04 2013-09-22 17:23:02 
UsageRecord Charge 27051    LWAradio ilikeit torque   -388.33 2013-09-22 17:28:27 
UsageRecord Charge 27050    LWAradio ilikeit torque   -421.00 2013-09-22 17:49:17 
UsageRecord Charge 27055    LWAradio ilikeit torque   -378.98 2013-09-22 18:12:06 
UsageRecord Charge 27053    LWAradio ilikeit torque   -400.96 2013-09-22 18:20:04 
UsageRecord Charge 27054    LWAradio ilikeit torque   -400.76 2013-09-22 18:22:18 
UsageRecord Charge 27057    LWAradio ilikeit torque   -380.38 2013-09-22 18:30:10 
UsageRecord Charge 27056    LWAradio ilikeit torque   -390.62 2013-09-22 18:33:08 
UsageRecord Charge 27058    LWAradio ilikeit torque   -419.04 2013-09-22 20:23:21 
UsageRecord Charge 27060    LWAradio ilikeit torque   -375.13 2013-09-22 22:04:34 
UsageRecord Charge 27059    LWAradio ilikeit torque   -391.11 2013-09-22 22:15:07 
UsageRecord Charge 27061    LWAradio ilikeit torque   -402.73 2013-09-22 22:30:46 
UsageRecord Charge 27063    LWAradio ilikeit torque   -359.49 2013-09-22 22:41:55 
UsageRecord Charge 27067    LWAradio ilikeit torque   -339.96 2013-09-22 22:48:11 
UsageRecord Charge 27062    LWAradio ilikeit torque   -409.00 2013-09-22 22:56:31 
UsageRecord Charge 27064    LWAradio ilikeit torque   -378.20 2013-09-22 23:04:05 
UsageRecord Charge 27066    LWAradio ilikeit torque   -400.69 2013-09-22 23:31:12 
UsageRecord Charge 27068    LWAradio ilikeit torque   -369.07 2013-09-23 01:00:35 
UsageRecord Charge 27065    LWAradio ilikeit torque   -558.36 2013-09-23 01:21:14 
UsageRecord Charge 27069    LWAradio ilikeit torque   -386.44 2013-09-23 02:54:37 
UsageRecord Charge 27070    LWAradio ilikeit torque   -382.40 2013-09-23 03:02:26 
UsageRecord Charge 27071    LWAradio ilikeit torque   -369.09 2013-09-23 03:07:55 
UsageRecord Charge 27072    LWAradio ilikeit torque   -370.38 2013-09-23 03:20:02 
UsageRecord Charge 27075    LWAradio ilikeit torque   -386.29 2013-09-23 03:53:59 
UsageRecord Charge 27073    LWAradio ilikeit torque   -407.76 2013-09-23 03:54:25 
UsageRecord Charge 27074    LWAradio ilikeit torque   -397.91 2013-09-23 03:55:20 
UsageRecord Charge 27076    LWAradio ilikeit torque   -354.93 2013-09-23 03:57:25 
UsageRecord Charge 27078    LWAradio ilikeit torque   -396.24 2013-09-23 06:18:55 
UsageRecord Charge 27077    LWAradio ilikeit torque   -431.11 2013-09-23 06:24:01 
UsageRecord Charge 27079    LWAradio ilikeit torque   -354.89 2013-09-23 07:21:11 
UsageRecord Charge 27080    LWAradio ilikeit torque   -367.93 2013-09-23 07:38:34 
UsageRecord Charge 27081    LWAradio ilikeit torque   -383.82 2013-09-23 07:55:56 
UsageRecord Charge 27082    LWAradio ilikeit torque   -400.40 2013-09-23 08:20:28 
UsageRecord Charge 27147    LWAradio ilikeit torque   -372.27 2013-09-23 08:33:43 
UsageRecord Charge 27148    LWAradio ilikeit torque   -379.96 2013-09-23 08:39:33 
UsageRecord Charge 27149    LWAradio ilikeit torque   -390.27 2013-09-23 08:48:24 
UsageRecord Charge 27150    LWAradio ilikeit torque   -431.98 2013-09-23 09:21:36 
UsageRecord Charge 27151    LWAradio ilikeit torque   -350.62 2013-09-23 10:42:06 
UsageRecord Charge 27152    LWAradio ilikeit torque   -365.51 2013-09-23 10:58:13 
UsageRecord Charge 27153    LWAradio ilikeit torque   -442.71 2013-09-23 12:53:45 
UsageRecord Charge 27154    LWAradio ilikeit torque   -428.53 2013-09-23 13:00:09 
UsageRecord Charge 27156    LWAradio ilikeit torque   -378.04 2013-09-23 13:04:31 
UsageRecord Charge 27155    LWAradio ilikeit torque   -413.91 2013-09-23 13:06:39 
UsageRecord Charge 27159    LWAradio ilikeit torque   -381.16 2013-09-23 13:34:19 
UsageRecord Charge 27167    LWAradio ilikeit torque     -0.47 2013-09-23 13:34:41 
UsageRecord Charge 27168    LWAradio ilikeit torque     -0.20 2013-09-23 13:34:49 
UsageRecord Charge 27169    LWAradio ilikeit torque     -0.20 2013-09-23 13:34:58 
UsageRecord Charge 27170    LWAradio ilikeit torque     -0.20 2013-09-23 13:35:07 
UsageRecord Charge 27157    LWAradio ilikeit torque   -405.36 2013-09-23 13:38:11 
UsageRecord Charge 27158    LWAradio ilikeit torque   -412.22 2013-09-23 13:49:13 
UsageRecord Charge 27160    LWAradio ilikeit torque   -364.98 2013-09-23 13:55:36 
UsageRecord Charge 27161    LWAradio ilikeit torque   -398.29 2013-09-23 15:41:17 
UsageRecord Charge 27162    LWAradio ilikeit torque   -435.13 2013-09-23 16:25:04 
UsageRecord Charge 27163    LWAradio ilikeit torque   -356.36 2013-09-23 17:21:23 
UsageRecord Charge 27165    LWAradio ilikeit torque   -379.38 2013-09-23 17:49:34 
UsageRecord Charge 27172    LWAradio ilikeit torque   -352.60 2013-09-23 18:02:44 
UsageRecord Charge 27164    LWAradio ilikeit torque   -403.80 2013-09-23 18:03:25 
UsageRecord Charge 27166    LWAradio ilikeit torque   -410.13 2013-09-23 18:14:41 
UsageRecord Charge 27171    LWAradio ilikeit torque   -374.78 2013-09-23 18:16:20 
UsageRecord Charge 27173    LWAradio ilikeit torque   -413.44 2013-09-23 18:59:50 
UsageRecord Charge 27174    LWAradio ilikeit torque   -417.62 2013-09-23 19:09:19 
UsageRecord Charge 27183    LWAradio ilikeit torque    -56.02 2013-09-23 19:42:05 
UsageRecord Charge 27175    LWAradio ilikeit torque   -376.24 2013-09-23 20:23:35 
UsageRecord Charge 27176    LWAradio ilikeit torque   -374.53 2013-09-23 21:06:19 
UsageRecord Charge 27177    LWAradio ilikeit torque   -388.71 2013-09-23 22:13:22 
UsageRecord Charge 27180    LWAradio ilikeit torque   -351.73 2013-09-23 22:27:36 
UsageRecord Charge 27179    LWAradio ilikeit torque   -372.91 2013-09-23 22:42:37 
UsageRecord Charge 27178    LWAradio ilikeit torque   -435.00 2013-09-23 23:16:13 
UsageRecord Charge 27181    LWAradio ilikeit torque   -402.02 2013-09-23 23:16:26 
UsageRecord Charge 27182    LWAradio ilikeit torque   -405.11 2013-09-23 23:20:29 
UsageRecord Charge 27184    LWAradio ilikeit torque   -379.24 2013-09-23 23:54:17 
UsageRecord Charge 27185    LWAradio ilikeit torque   -412.04 2013-09-24 00:51:27 
UsageRecord Charge 27186    LWAradio ilikeit torque   -440.80 2013-09-24 01:54:41 
UsageRecord Charge 27377    LWAradio ilikeit torque   -368.09 2013-09-24 03:40:10 
UsageRecord Charge 27376    LWAradio ilikeit torque   -385.73 2013-09-24 03:53:08 
UsageRecord Charge 27379    LWAradio ilikeit torque   -386.18 2013-09-24 04:06:03 
UsageRecord Charge 27378    LWAradio ilikeit torque   -415.71 2013-09-24 04:15:33 
UsageRecord Charge 27375    LWAradio ilikeit torque   -420.89 2013-09-24 04:19:51 
UsageRecord Charge 27380    LWAradio ilikeit torque   -418.64 2013-09-24 04:30:39 
UsageRecord Charge 27381    LWAradio ilikeit torque   -432.76 2013-09-24 04:45:33 
UsageRecord Charge 27382    LWAradio ilikeit torque   -420.96 2013-09-24 05:10:13 
UsageRecord Charge 27383    LWAradio ilikeit torque   -391.42 2013-09-24 05:45:32 
UsageRecord Charge 27384    LWAradio ilikeit torque   -385.07 2013-09-24 06:43:37 
UsageRecord Charge 27387    LWAradio ilikeit torque   -351.93 2013-09-24 08:30:04 
UsageRecord Charge 27388    LWAradio ilikeit torque   -373.49 2013-09-24 08:56:09 
UsageRecord Charge 27385    LWAradio ilikeit torque   -455.42 2013-09-24 09:21:57 
UsageRecord Charge 27389    LWAradio ilikeit torque   -408.58 2013-09-24 09:26:33 
UsageRecord Charge 27390    LWAradio ilikeit torque   -402.00 2013-09-24 09:32:36 
UsageRecord Charge 27391    LWAradio ilikeit torque   -390.18 2013-09-24 09:38:43 
UsageRecord Charge 27392    LWAradio ilikeit torque   -373.71 2013-09-24 09:51:02 
UsageRecord Charge 27386    LWAradio ilikeit torque   -480.87 2013-09-24 09:54:04 
UsageRecord Charge 27393    LWAradio ilikeit torque   -425.51 2013-09-24 11:04:43 
UsageRecord Charge 27394    LWAradio ilikeit torque   -401.24 2013-09-24 11:44:50 
UsageRecord Charge 27395    LWAradio ilikeit torque   -374.87 2013-09-24 13:11:46 
UsageRecord Charge 27396    LWAradio ilikeit torque   -389.04 2013-09-24 13:48:19 
UsageRecord Charge 27400    LWAradio ilikeit torque   -359.44 2013-09-24 14:08:31 
UsageRecord Charge 27399    LWAradio ilikeit torque   -404.89 2013-09-24 14:36:21 
UsageRecord Charge 27398    LWAradio ilikeit torque   -415.64 2013-09-24 14:38:24 
UsageRecord Charge 27397    LWAradio ilikeit torque   -432.36 2013-09-24 14:46:44 
UsageRecord Charge 27402    LWAradio ilikeit torque   -399.29 2013-09-24 14:53:42 
UsageRecord Charge 27401    LWAradio ilikeit torque   -408.49 2013-09-24 14:57:55 
UsageRecord Charge 27403    LWAradio ilikeit torque   -372.82 2013-09-24 15:44:34 
UsageRecord Charge 27404    LWAradio ilikeit torque   -406.91 2013-09-24 16:50:19 
UsageRecord Charge 27405    LWAradio ilikeit torque   -384.36 2013-09-24 18:00:25 
UsageRecord Charge 27415    LWAradio ilikeit torque    -14.84 2013-09-24 18:11:49 
UsageRecord Charge 27406    LWAradio ilikeit torque   -394.00 2013-09-24 18:44:20 
UsageRecord Charge 27407    LWAradio ilikeit torque   -376.18 2013-09-24 18:50:50 
UsageRecord Charge 27417    LWAradio ilikeit torque     -8.67 2013-09-24 18:51:23 
UsageRecord Charge 27410    LWAradio ilikeit torque   -373.07 2013-09-24 19:26:39 
UsageRecord Charge 27411    LWAradio ilikeit torque   -365.96 2013-09-24 19:28:30 
UsageRecord Charge 27408    LWAradio ilikeit torque   -389.56 2013-09-24 19:28:59 
UsageRecord Charge 27412    LWAradio ilikeit torque   -365.04 2013-09-24 19:31:50 
UsageRecord Charge 27422    LWAradio ilikeit torque    -11.93 2013-09-24 19:38:18 
UsageRecord Charge 27409    LWAradio ilikeit torque   -407.42 2013-09-24 19:44:20 
UsageRecord Charge 27413    LWAradio ilikeit torque   -397.62 2013-09-24 20:43:19 
UsageRecord Charge 27414    LWAradio ilikeit torque   -401.44 2013-09-24 21:51:44 
UsageRecord Charge 27416    LWAradio ilikeit torque   -354.84 2013-09-24 22:38:25 
UsageRecord Charge 27428    LWAradio ilikeit torque    -27.71 2013-09-24 22:59:39 
UsageRecord Charge 27418    LWAradio ilikeit torque   -390.07 2013-09-24 23:43:35 
UsageRecord Charge 27419    LWAradio ilikeit torque   -404.53 2013-09-24 23:54:54 
UsageRecord Charge 27423    LWAradio ilikeit torque   -358.91 2013-09-25 00:01:31 
UsageRecord Charge 27420    LWAradio ilikeit torque   -379.96 2013-09-25 00:11:51 
UsageRecord Charge 27425    LWAradio ilikeit torque   -378.18 2013-09-25 00:28:11 
UsageRecord Charge 27421    LWAradio ilikeit torque   -400.98 2013-09-25 00:29:23 
UsageRecord Charge 27424    LWAradio ilikeit torque   -388.09 2013-09-25 00:29:42 
UsageRecord Charge 27426    LWAradio ilikeit torque   -384.36 2013-09-25 01:31:46 
UsageRecord Charge 27427    LWAradio ilikeit torque   -357.42 2013-09-25 02:19:57 
UsageRecord Charge 27435    LWAradio ilikeit torque   -383.67 2013-09-25 03:47:54 
UsageRecord Charge 27429    LWAradio ilikeit torque   -392.56 2013-09-25 04:38:08 
UsageRecord Charge 27432    LWAradio ilikeit torque   -368.09 2013-09-25 04:48:15 
UsageRecord Charge 27430    LWAradio ilikeit torque   -410.91 2013-09-25 05:03:09 
UsageRecord Charge 27434    LWAradio ilikeit torque   -375.49 2013-09-25 05:11:29 
UsageRecord Charge 27436    LWAradio ilikeit torque   -375.69 2013-09-25 05:11:44 
UsageRecord Charge 27433    LWAradio ilikeit torque   -432.31 2013-09-25 05:52:42 
UsageRecord Charge 27437    LWAradio ilikeit torque   -401.87 2013-09-25 06:33:28 
UsageRecord Charge 27438    LWAradio ilikeit torque   -406.82 2013-09-25 07:25:15 
UsageRecord Charge 27439    LWAradio ilikeit torque   -371.20 2013-09-25 08:26:23 
UsageRecord Charge 27440    LWAradio ilikeit torque   -391.20 2013-09-25 09:31:42 
UsageRecord Charge 27442    LWAradio ilikeit torque   -381.36 2013-09-25 09:49:38 
UsageRecord Charge 27443    LWAradio ilikeit torque   -374.64 2013-09-25 09:52:42 
UsageRecord Charge 27441    LWAradio ilikeit torque   -405.93 2013-09-25 09:52:52 
UsageRecord Charge 27431    LWAradio ilikeit torque   -800.33 2013-09-25 10:01:49 
UsageRecord Charge 27444    LWAradio ilikeit torque   -389.40 2013-09-25 10:04:04 
UsageRecord Charge 27445    LWAradio ilikeit torque   -397.62 2013-09-25 10:51:26 
UsageRecord Charge 27446    LWAradio ilikeit torque   -424.71 2013-09-25 11:52:17 
UsageRecord Charge 27447    LWAradio ilikeit torque   -398.93 2013-09-25 12:24:53 
UsageRecord Charge 27448    LWAradio ilikeit torque   -358.27 2013-09-25 12:55:14 
UsageRecord Charge 27451    LWAradio ilikeit torque   -362.20 2013-09-25 14:24:25 
UsageRecord Charge 27449    LWAradio ilikeit torque   -406.78 2013-09-25 14:37:15 
UsageRecord Charge 27452    LWAradio ilikeit torque   -387.40 2013-09-25 14:43:55 
UsageRecord Charge 27450    LWAradio ilikeit torque   -419.53 2013-09-25 15:04:47 
UsageRecord Charge 27454    LWAradio ilikeit torque   -402.04 2013-09-25 15:06:03 
UsageRecord Charge 27453    LWAradio ilikeit torque   -415.07 2013-09-25 15:13:32 
UsageRecord Charge 27455    LWAradio ilikeit torque   -384.62 2013-09-25 15:40:21 
UsageRecord Charge 27456    LWAradio ilikeit torque   -360.87 2013-09-25 16:23:12 
UsageRecord Charge 27457    LWAradio ilikeit torque   -397.87 2013-09-25 17:23:38 
UsageRecord Charge 27458    LWAradio ilikeit torque   -413.82 2013-09-25 18:05:49 
UsageRecord Charge 27460    LWAradio ilikeit torque   -351.89 2013-09-25 19:01:22 
UsageRecord Charge 27459    LWAradio ilikeit torque   -384.91 2013-09-25 19:13:11 
UsageRecord Charge 27463    LWAradio ilikeit torque   -347.20 2013-09-25 19:26:35 
UsageRecord Charge 27464    LWAradio ilikeit torque   -346.27 2013-09-25 19:33:33 
UsageRecord Charge 27461    LWAradio ilikeit torque   -390.69 2013-09-25 19:37:15 
UsageRecord Charge 27462    LWAradio ilikeit torque   -410.02 2013-09-25 20:12:47 
UsageRecord Charge 27465    LWAradio ilikeit torque   -414.91 2013-09-25 20:51:40 
UsageRecord Charge 27466    LWAradio ilikeit torque   -387.11 2013-09-25 21:14:01 
UsageRecord Charge 27467    LWAradio ilikeit torque   -356.20 2013-09-25 21:50:58 
UsageRecord Charge 27468    LWAradio ilikeit torque   -387.67 2013-09-25 22:56:56 
UsageRecord Charge 27469    LWAradio ilikeit torque   -392.56 2013-09-25 23:55:56 
UsageRecord Charge 27470    LWAradio ilikeit torque   -396.89 2013-09-26 00:11:21 
UsageRecord Charge 27472    LWAradio ilikeit torque   -375.58 2013-09-26 00:15:33 
UsageRecord Charge 27471    LWAradio ilikeit torque   -392.24 2013-09-26 00:20:52 
UsageRecord Charge 27473    LWAradio ilikeit torque   -378.87 2013-09-26 00:21:32 
UsageRecord Charge 27474    LWAradio ilikeit torque   -418.82 2013-09-26 01:27:13 
UsageRecord Charge 27475    LWAradio ilikeit torque   -381.44 2013-09-26 01:38:03 
UsageRecord Charge 27476    LWAradio ilikeit torque   -389.04 2013-09-26 02:05:53 
UsageRecord Charge 27477    LWAradio ilikeit torque   -391.98 2013-09-26 02:45:02 
UsageRecord Charge 27478    LWAradio ilikeit torque   -400.69 2013-09-26 03:57:33 
UsageRecord Charge 27479    LWAradio ilikeit torque   -350.78 2013-09-26 04:19:06 
UsageRecord Charge 27480    LWAradio ilikeit torque   -366.49 2013-09-26 04:46:20 
UsageRecord Charge 27483    LWAradio ilikeit torque   -374.42 2013-09-26 05:02:28 
UsageRecord Charge 27481    LWAradio ilikeit torque   -392.18 2013-09-26 05:10:02 
UsageRecord Charge 27482    LWAradio ilikeit torque   -385.58 2013-09-26 05:10:34 
UsageRecord Charge 27484    LWAradio ilikeit torque   -364.07 2013-09-26 06:00:39 
UsageRecord Charge 27485    LWAradio ilikeit torque   -402.47 2013-09-26 06:40:24 
UsageRecord Charge 27486    LWAradio ilikeit torque   -404.40 2013-09-26 07:09:26 
UsageRecord Charge 28011    LWAradio ilikeit torque     -1.19 2013-09-27 11:48:53 
UsageRecord Charge 28323    LWAradio ilikeit torque     -0.03 2013-09-30 18:10:07 
UsageRecord Charge 28322    LWAradio ilikeit torque     -0.03 2013-09-30 18:10:07 
UsageRecord Charge 28325    LWAradio ilikeit torque     -0.08 2013-09-30 18:13:07 
UsageRecord Charge 28327    LWAradio ilikeit torque     -0.04 2013-09-30 18:14:15 
UsageRecord Charge 28326    LWAradio ilikeit torque     -0.04 2013-09-30 18:14:15 
UsageRecord Charge 28331    LWAradio ilikeit torque     -0.01 2013-09-30 18:17:41 
UsageRecord Charge 28332    LWAradio ilikeit torque     -0.01 2013-09-30 18:17:46 
UsageRecord Charge 28333    LWAradio ilikeit torque     -0.03 2013-09-30 18:18:11 
UsageRecord Charge 28334    LWAradio ilikeit torque     -0.03 2013-09-30 18:18:16 
UsageRecord Charge 28336    LWAradio ilikeit torque     -0.20 2013-09-30 18:20:56 
UsageRecord Charge 28337    LWAradio ilikeit torque     -0.48 2013-09-30 18:22:05 
UsageRecord Charge 28320    LWAradio ilikeit torque    -16.28 2013-09-30 19:05:52 
UsageRecord Charge 28340    LWAradio ilikeit torque    -23.28 2013-09-30 19:51:27 
UsageRecord Charge 28343    LWAradio ilikeit torque    -23.45 2013-09-30 19:52:33 
UsageRecord Charge 28347    LWAradio ilikeit torque    -23.44 2013-09-30 19:52:46 
UsageRecord Charge 28345    LWAradio ilikeit torque    -23.52 2013-09-30 19:52:50 
UsageRecord Charge 28346    LWAradio ilikeit torque    -23.51 2013-09-30 19:53:11 
UsageRecord Charge 28342    LWAradio ilikeit torque    -23.77 2013-09-30 19:54:06 
UsageRecord Charge 28341    LWAradio ilikeit torque    -23.87 2013-09-30 19:54:29 
UsageRecord Charge 28344    LWAradio ilikeit torque    -24.12 2013-09-30 19:55:17 
UsageRecord Charge 28339    LWAradio ilikeit torque    -26.02 2013-09-30 20:01:43 
UsageRecord Charge 28348    LWAradio ilikeit torque    -29.44 2013-09-30 20:56:21 
UsageRecord Charge 28351    LWAradio ilikeit torque    -22.14 2013-09-30 21:16:10 
UsageRecord Charge 28349    LWAradio ilikeit torque    -22.73 2013-09-30 21:17:00 
UsageRecord Charge 28352    LWAradio ilikeit torque    -22.44 2013-09-30 21:17:13 
UsageRecord Charge 28353    LWAradio ilikeit torque    -22.41 2013-09-30 21:17:35 
UsageRecord Charge 28354    LWAradio ilikeit torque    -22.26 2013-09-30 21:17:56 
UsageRecord Charge 28350    LWAradio ilikeit torque    -22.77 2013-09-30 21:18:13 
UsageRecord Charge 28355    LWAradio ilikeit torque    -22.47 2013-09-30 21:19:01 
UsageRecord Charge 28356    LWAradio ilikeit torque    -22.47 2013-09-30 21:20:04 
UsageRecord Charge 28357    LWAradio ilikeit torque    -27.67 2013-09-30 21:45:45 
UsageRecord Charge 28358    LWAradio ilikeit torque    -21.95 2013-09-30 22:19:11 
UsageRecord Charge 28362    LWAradio ilikeit torque    -21.01 2013-09-30 22:36:28 
UsageRecord Charge 28359    LWAradio ilikeit torque    -21.41 2013-09-30 22:36:38 
UsageRecord Charge 28360    LWAradio ilikeit torque    -21.19 2013-09-30 22:36:38 
UsageRecord Charge 28363    LWAradio ilikeit torque    -21.28 2013-09-30 22:37:50 
UsageRecord Charge 28361    LWAradio ilikeit torque    -21.50 2013-09-30 22:37:57 
UsageRecord Charge 28365    LWAradio ilikeit torque    -21.02 2013-09-30 22:37:57 
UsageRecord Charge 28364    LWAradio ilikeit torque    -21.68 2013-09-30 22:39:38 
UsageRecord Charge 28396    LWAradio ilikeit torque     -0.07 2013-09-30 23:19:20 
UsageRecord Charge 28397    LWAradio ilikeit torque     -0.03 2013-09-30 23:19:27 
UsageRecord Charge 28395    LWAradio ilikeit torque    -25.43 2013-10-01 00:54:30 
UsageRecord Charge 28394    LWAradio ilikeit torque    -25.45 2013-10-01 00:54:36 
UsageRecord Charge 28398    LWAradio ilikeit torque    -25.35 2013-10-01 00:54:36 
UsageRecord Charge 28391    LWAradio ilikeit torque    -25.60 2013-10-01 00:54:47 
UsageRecord Charge 28389    LWAradio ilikeit torque    -25.65 2013-10-01 00:54:53 
UsageRecord Charge 28387    LWAradio ilikeit torque    -25.65 2013-10-01 00:54:53 
UsageRecord Charge 28393    LWAradio ilikeit torque    -26.27 2013-10-01 00:58:06 
UsageRecord Charge 28392    LWAradio ilikeit torque    -27.88 2013-10-01 01:03:58 
UsageRecord Charge 28388    LWAradio ilikeit torque    -28.41 2013-10-01 01:05:13 
UsageRecord Charge 28390    LWAradio ilikeit torque    -28.71 2013-10-01 01:06:37 
UsageRecord Charge 28399    LWAradio ilikeit torque    -11.24 2013-10-01 01:37:06 
UsageRecord Charge 28508    LWAradio ilikeit torque     -0.03 2013-10-01 12:11:53 
UsageRecord Charge 28509    LWAradio ilikeit torque     -0.03 2013-10-01 12:11:53 
UsageRecord Charge 28514    LWAradio ilikeit torque    -18.87 2013-10-01 12:53:03 
UsageRecord Charge 28519    LWAradio ilikeit torque   -218.24 2013-10-01 15:38:05 
UsageRecord Charge 28511    LWAradio ilikeit torque   -391.18 2013-10-01 17:32:10 
UsageRecord Charge 28518    LWAradio ilikeit torque   -392.16 2013-10-01 17:33:14 
UsageRecord Charge 28515    LWAradio ilikeit torque   -415.56 2013-10-01 17:50:34 
UsageRecord Charge 28510    LWAradio ilikeit torque   -421.98 2013-10-01 17:55:20 
UsageRecord Charge 28512    LWAradio ilikeit torque   -426.58 2013-10-01 17:58:38 
UsageRecord Charge 28516    LWAradio ilikeit torque   -428.24 2013-10-01 18:00:02 
UsageRecord Charge 28517    LWAradio ilikeit torque   -439.00 2013-10-01 18:08:12 
UsageRecord Charge 28525    LWAradio ilikeit torque    -17.87 2013-10-01 18:08:55 
UsageRecord Charge 28513    LWAradio ilikeit torque   -443.69 2013-10-01 18:11:45 
UsageRecord Charge 28520    LWAradio ilikeit torque   -426.89 2013-10-01 19:46:10 
UsageRecord Charge 28521    LWAradio ilikeit torque   -359.67 2013-10-01 20:08:18 
UsageRecord Charge 28530    LWAradio ilikeit torque   -238.18 2013-10-01 21:10:34 
UsageRecord Charge 28523    LWAradio ilikeit torque   -359.80 2013-10-01 22:05:07 
UsageRecord Charge 28522    LWAradio ilikeit torque   -365.80 2013-10-01 22:09:01 
UsageRecord Charge 28527    LWAradio ilikeit torque   -359.84 2013-10-01 22:30:18 
UsageRecord Charge 28524    LWAradio ilikeit torque   -392.27 2013-10-01 22:44:52 
UsageRecord Charge 28526    LWAradio ilikeit torque   -397.84 2013-10-01 22:57:05 
UsageRecord Charge 28528    LWAradio ilikeit torque   -389.91 2013-10-01 23:01:05 
UsageRecord Charge 28529    LWAradio ilikeit torque   -401.78 2013-10-01 23:10:25 
